Molecule,Variability_CV,VirtualProfileId,ParameterSetId,PopulationIndividualId,Dose_mg_kg,AUC0_28d_ug_h_mL,Cmax_ug_mL,Lambda_z_1_h,AUCinf_ug_h_mL,Terminal_CL_L_day,Profile_type
Golimumab,0.3,6,1,5,0.1,224.18196536883957,1.8335681408643723,0.00426583359220399,236.6113740451808,0.039938224059400645,Sparse reduced-study candidate
Golimumab,0.3,6,1,5,1,2243.83226896694,18.335670232772827,0.0042282223736947065,2371.1548361303308,0.039853315049813445,Sparse reduced-study candidate
Golimumab,0.3,6,1,5,3,6715.6009237841035,55.00631332397461,0.004224117304475498,7097.5487230663275,0.03994268348271306,Sparse reduced-study candidate
Golimumab,0.3,6,1,5,10,22189.030412878183,183.345365524292,0.00422135599512616,23453.32080431959,0.040292111085090475,Sparse reduced-study candidate
Golimumab,0.3,6,1,5,30,64895.42406378058,549.9415040016174,0.0042157415082797085,68607.25591855813,0.04132145184251387,Sparse reduced-study candidate
Golimumab,0.3,7,1,6,0.1,253.60198212193768,2.073701284825802,0.004257549512340651,267.71438296851375,0.03992101513141623,Sparse reduced-study candidate
Golimumab,0.3,7,1,6,1,2537.3446302176944,20.736973732709885,0.004227111369560627,2681.3900311188054,0.039857796923801064,Sparse reduced-study candidate
Golimumab,0.3,7,1,6,3,7591.409023604878,62.21001595258713,0.004223843401775664,8023.24260049827,0.03996176034632209,Sparse reduced-study candidate
Golimumab,0.3,7,1,6,10,25053.349857035068,207.3550522327423,0.004220991348202081,26481.206646289585,0.040358545877973676,Sparse reduced-study candidate
Golimumab,0.3,7,1,6,30,73030.23949536707,621.9394683837891,0.004214600811954042,77210.59141563525,0.04152576636481861,Sparse reduced-study candidate
Golimumab,0.3,8,1,7,0.1,282.78971514487364,2.3119429126381874,0.0042543305044818,298.56007934591923,0.03990913169513556,Sparse reduced-study candidate
Golimumab,0.3,8,1,7,1,2828.449356002519,23.119356483221054,0.004226660949800531,2989.0648511724676,0.03986288059575762,Sparse reduced-study candidate
Golimumab,0.3,8,1,7,3,8459.457360926279,69.35694068670273,0.004223608320768321,8940.74116767832,0.03998082475064145,Sparse reduced-study candidate
Golimumab,0.3,8,1,7,10,27885.60061141232,231.1750888824463,0.0042210395297928366,29475.1169223005,0.04042485584344354,Sparse reduced-study candidate
Golimumab,0.3,8,1,7,30,81021.30983962314,693.3633327484131,0.0042134828510538656,85662.6484176149,0.041728596111474864,Sparse reduced-study candidate
Golimumab,0.3,9,1,8,0.1,176.08084258878878,1.4409609138965607,0.004273913431362192,185.78610059508168,0.03997300702061733,Sparse reduced-study candidate
Golimumab,0.3,9,1,8,1,1763.743800861734,14.409634843468666,0.004229355690207697,1863.749631473624,0.03984670997653483,Sparse reduced-study candidate
Golimumab,0.3,9,1,8,3,5281.81436365237,43.2284876704216,0.004224693403192927,5582.108131786765,0.03991195939647558,Sparse reduced-study candidate
Golimumab,0.3,9,1,8,10,17485.22349141356,144.08951997756958,0.004221992860180216,18481.06515454052,0.0401839885381052,Sparse reduced-study candidate
Golimumab,0.3,9,1,8,30,51417.99300668646,432.2136640548706,0.004217641011102511,54355.24729155179,0.04098829169290474,Sparse reduced-study candidate
Golimumab,0.3,10,1,9,0.1,260.6583939987913,2.1312979515641928,0.004256709086122354,275.1715791171331,0.03991789709465142,Sparse reduced-study candidate
Golimumab,0.3,10,1,9,1,2607.730198332352,21.312933415174484,0.004226994033542472,2755.781977037838,0.03985899780931629,Sparse reduced-study candidate
Golimumab,0.3,10,1,9,3,7801.345047424725,63.93784582614899,0.004223783756773443,8245.13748367413,0.03996635883993433,Sparse reduced-study candidate
Golimumab,0.3,10,1,9,10,25738.93612911488,213.1137728691101,0.004220905680897635,27205.954471510897,0.04037450988926996,Sparse reduced-study candidate
Golimumab,0.3,10,1,9,30,74969.35925022971,639.20745849609375,0.004214329397183321,79261.50602223081,0.04157479965933139,Sparse reduced-study candidate
Golimumab,0.3,11,1,10,0.1,363.1563688348576,2.9679556377232075,0.0042480237121030615,383.49369345612723,0.03988648564092399,Sparse reduced-study candidate
Golimumab,0.3,11,1,10,1,3629.531168332209,29.679375886917114,0.004225766928984879,3835.749227046095,0.039878038922795574,Sparse reduced-study candidate
Golimumab,0.3,11,1,10,3,10845.247651298549,89.03622329235077,0.004223078567026387,11462.476302176103,0.04003379887778385,Sparse reduced-study candidate
Golimumab,0.3,11,1,10,10,35635.593488039325,296.76230549812317,0.004219899192865119,37668.321891259744,0.040607637742874694,Sparse reduced-study candidate
Golimumab,0.3,11,1,10,30,102628.08950037172,889.9939298629761,0.004212232426706426,108517.19323817406,0.04228698303277301,Sparse reduced-study candidate
Golimumab,0.3,12,1,11,0.1,308.36100273374115,2.5206699036061764,0.0042519857814204845,325.5842458567095,0.03990059651186106,Sparse reduced-study candidate
Golimumab,0.3,12,1,11,1,3083.4121405207716,25.20659565925598,0.004226331357642139,3258.54107877875,0.03986755210529971,Sparse reduced-study candidate
Golimumab,0.3,12,1,11,3,9219.26194563794,75.61843693256378,0.004223424600104565,9743.834897305134,0.0399976162203038,Sparse reduced-study candidate
Golimumab,0.3,12,1,11,10,30359.208739355905,252.04376578330994,0.004220671787023246,32090.120616327906,0.0404828818809024,Sparse reduced-study candidate
Golimumab,0.3,12,1,11,30,87958.40708066536,755.9328317642212,0.004212513508506284,93000.54006920099,0.04190622639894551,Sparse reduced-study candidate
Golimumab,0.3,13,1,12,0.1,365.2537423286193,2.9850765131413937,0.004247894656983476,385.7102797013364,0.039886033984437554,Sparse reduced-study candidate
Golimumab,0.3,13,1,12,1,3650.4286434940773,29.850583523511887,0.004225748395238091,3857.836386410939,0.039878449429596036,Sparse reduced-study candidate
Golimumab,0.3,13,1,12,3,10907.425802822001,89.54982161521912,0.004223066188531016,11528.198122186745,0.04003518978748135,Sparse reduced-study candidate
Golimumab,0.3,13,1,12,10,35836.90090955039,298.473984003067,0.0042198699577229186,37881.15013010814,0.040612424045928776,Sparse reduced-study candidate
Golimumab,0.3,13,1,12,30,103184.4100852456,895.124888420105,0.004212170947970818,109105.742103121,0.04230149493811382,Sparse reduced-study candidate
Golimumab,0.3,14,1,13,0.1,248.13053355673324,2.0290416665375233,0.00425823209843797,261.93219218498473,0.03992355709684391,Sparse reduced-study candidate
Golimumab,0.3,14,1,13,1,2482.765073805152,20.29038369655609,0.004227206284681938,2623.7038370350324,0.039856879738439405,Sparse reduced-study candidate
Golimumab,0.3,14,1,13,3,7428.593798181961,60.87028831243515,0.004223891007825298,7851.152996495359,0.039958200412856686,Sparse reduced-study candidate
Golimumab,0.3,14,1,13,10,24521.377714989925,202.88981795310974,0.004221058236380959,25918.85065140867,0.040346174955216946,Sparse reduced-study candidate
Golimumab,0.3,14,1,13,30,71523.48827006361,608.549952507019,0.004214811912050373,75617.00215210083,0.04148775222203728,Sparse reduced-study candidate
Golimumab,0.3,15,1,14,0.1,229.0847988814701,1.8735858611762524,0.004260845719792061,241.80495467425507,0.03993334490773891,Sparse reduced-study candidate
Golimumab,0.3,15,1,14,1,2292.7523494720426,18.735843524336815,0.004228131738103641,2422.8585831290043,0.039854082787352946,Sparse reduced-study candidate
Golimumab,0.3,15,1,14,3,6861.613195745267,56.2067985534668,0.004224068359564857,7251.877373247245,0.03994585191565396,Sparse reduced-study candidate
Golimumab,0.3,15,1,14,10,22667.032941294503,187.34657764434814,0.004221294047625256,23958.61443314055,0.04030316812499186,Sparse reduced-study candidate
Golimumab,0.3,15,1,14,30,66256.73728750699,561.9403123855591,0.00421555054578553,70046.9199900111,0.04135548282544409,Sparse reduced-study candidate
Golimumab,0.3,16,1,15,0.1,244.63386941432304,2.0005010068416595,0.0042586832517467295,258.2369526024629,0.039925240465142724,Sparse reduced-study candidate
Golimumab,0.3,16,1,15,1,2447.8829512858697,20.00497877597809,0.0042278665880574,2586.8166038509185,0.039856603727881364,Sparse reduced-study candidate
Golimumab,0.3,16,1,15,3,7324.527130214121,60.01410037279129,0.004223922282518042,7741.158510035964,0.03995592810664883,Sparse reduced-study candidate
Golimumab,0.3,16,1,15,10,24181.23433804616,200.03618001937866,0.004221100988074014,25559.281301289542,0.040338272066823784,Sparse reduced-study candidate
Golimumab,0.3,16,1,15,30,70559.09801682727,599.9929547309875,0.004214946944596412,74597.04561803953,0.04146346149858403,Sparse reduced-study candidate
Golimumab,0.3,17,1,16,0.1,383.71480101997525,3.135776426643133,0.004246816637158953,405.22069376311185,0.039882284634458955,Sparse reduced-study candidate
Golimumab,0.3,17,1,16,1,3834.347606356157,31.357553601264954,0.004225592285834362,4052.225979071804,0.03988209722730022,Sparse reduced-study candidate
Golimumab,0.3,17,1,16,3,11454.53477278775,94.07052397727966,0.004222961504032844,12106.489034797114,0.04004743324505275,Sparse reduced-study candidate
Golimumab,0.3,17,1,16,10,37606.738585919615,313.5401129722595,0.004219613674134339,39752.29331651196,0.04065457788751142,Sparse reduced-study candidate
Golimumab,0.3,17,1,16,30,108064.98503758806,940.2859926223755,0.004211633106558965,114269.20364052363,0.042429088153814916,Sparse reduced-study candidate
Golimumab,0.3,18,1,17,0.1,202.8416119149516,1.6593850683420897,0.0042689769493994565,214.06211950157174,0.03995166364382202,Sparse reduced-study candidate
Golimumab,0.3,18,1,17,1,2030.869448448496,16.59385710954666,0.00422866345005598,2146.0742560224844,0.039850148582747026,Sparse reduced-study candidate
Golimumab,0.3,18,1,17,3,6079.7784624356555,49.7810035943985,0.004224348285168312,6425.514077304065,0.03992896612312127,Sparse reduced-study candidate
Golimumab,0.3,18,1,17,10,20105.335173567415,165.92938899993896,0.00422163051963446,21250.68357069327,0.04024405976758624,Sparse reduced-study candidate
Golimumab,0.3,18,1,17,30,58943.47672475152,497.712779045105,0.004216578607512124,62312.98655913103,0.041173461277265205,Sparse reduced-study candidate
Golimumab,0.3,19,1,18,0.1,303.57885165827645,2.4816351011395454,0.004252395811876277,320.53036750579554,0.03990208134976933,Sparse reduced-study candidate
Golimumab,0.3,19,1,18,1,3035.736134464834,24.816253781318665,0.00422638908580537,3208.1511419767394,0.03986666535731578,Sparse reduced-study candidate
Golimumab,0.3,19,1,18,3,9077.218107719214,74.4474470615387,0.004223457504146251,9593.697913030943,0.03999447006325535,Sparse reduced-study candidate
Golimumab,0.3,19,1,18,10,29897.160253402515,248.14106225967407,0.004220740200935082,31601.65590362259,0.04047202095451452,Sparse reduced-study candidate
Golimumab,0.3,19,1,18,30,86665.5645609885,744.2318916320801,0.004212694116911929,91632.95973048569,0.041873018737708476,Sparse reduced-study candidate
Golimumab,0.3,20,1,19,0.1,187.44287506050935,1.5336989890784025,0.004271657519157534,197.7913621141805,0.03996322210978634,Sparse reduced-study candidate
Golimumab,0.3,20,1,19,1,1877.1692491196302,15.337007492780685,0.004229039325602075,1983.6286863093756,0.03984808341460621,Sparse reduced-study candidate
Golimumab,0.3,20,1,19,3,5620.700309562968,46.01054638624191,0.004224537808679266,5940.292039583672,0.03991914917428953,Sparse reduced-study candidate
Golimumab,0.3,20,1,19,10,18598.64068919167,153.3622920513153,0.00422183624369103,19658.007758409214,0.04020946696485494,Sparse reduced-study candidate
Golimumab,0.3,20,1,19,30,54621.598266324654,460.0237727165222,0.004217188078498911,57742.78731035954,0.041066844035851,Sparse reduced-study candidate
Golimumab,0.3,21,1,20,0.1,177.3874843589299,1.451625768095255,0.004273640507166112,187.16670365338084,0.03997181861716584,Sparse reduced-study candidate
Golimumab,0.3,21,1,20,1,1776.788469062472,14.516282826662064,0.004229317340872184,1877.5365036605556,0.039846860580444655,Sparse reduced-study candidate
Golimumab,0.3,21,1,20,3,5320.792843704123,43.54842156171799,0.004224674923792205,5623.306175771592,0.03991278420072453,Sparse reduced-study candidate
Golimumab,0.3,21,1,20,10,17613.339897446174,145.15589475631714,0.004221974610622955,18616.49059273102,0.040186916499326396,Sparse reduced-study candidate
Golimumab,0.3,21,1,20,30,51787.046322396476,435.41189432144165,0.004217588958482662,54745.483783323005,0.04099731893437834,Sparse reduced-study candidate
Golimumab,0.3,22,1,21,0.1,354.3725837580539,2.8962534852325916,0.0042485802927852,374.21065590124704,0.03988843882701746,Sparse reduced-study candidate
Golimumab,0.3,22,1,21,1,3542.0081677722605,28.96236777305603,0.004225847114425345,3743.2435850375996,0.03987632254550444,Sparse reduced-study candidate
Golimumab,0.3,22,1,21,3,10584.797539214684,86.8852972984314,0.00422313033301265,11187.183133368138,0.040027982053354415,Sparse reduced-study candidate
Golimumab,0.3,22,1,21,10,34791.994060946236,289.59383368492126,0.004220021938534185,36776.448049133476,0.04058760333894364,Sparse reduced-study candidate
Golimumab,0.3,22,1,21,30,100294.11972176327,868.5052156448364,0.004210791903925802,106050.37260197164,0.04222525151992948,Sparse reduced-study candidate
Golimumab,0.3,23,1,22,0.1,357.21387783780216,2.9194467701017857,0.004248397275635473,377.2134422974863,0.03988779560489672,Sparse reduced-study candidate
Golimumab,0.3,23,1,22,1,3570.3201783094664,29.19429838657379,0.00422582073449969,3773.167385326855,0.0398768757100296,Sparse reduced-study candidate
Golimumab,0.3,23,1,22,3,10669.053201768362,87.58105337619781,0.004223113182991085,11276.240545415516,0.040029864453092506,Sparse reduced-study candidate
Golimumab,0.3,23,1,22,10,35064.96534640424,291.9126033782959,0.004219982117358945,37065.03919223734,0.04059408276285545,Sparse reduced-study candidate
Golimumab,0.3,23,1,22,30,101049.81488216287,875.4562139511108,0.004210686412277963,106849.87516939867,0.04224491417119821,Sparse reduced-study candidate
Golimumab,0.3,24,1,23,0.1,306.8568846277709,2.508392371237278,0.00425211336657301,323.99466214713357,0.03990105817926925,Sparse reduced-study candidate
Golimumab,0.3,24,1,23,1,3068.417077339585,25.083822011947632,0.0042263492168235035,3242.6924454033974,0.03986727104641348,Sparse reduced-study candidate
Golimumab,0.3,24,1,23,3,9174.587831417099,75.25012493133545,0.0042234347759834735,9696.615404752432,0.03999662559918407,Sparse reduced-study candidate
Golimumab,0.3,24,1,23,10,30213.908746750116,250.81626176834106,0.004220693211564376,31936.513395117403,0.040479465319723684,Sparse reduced-study candidate
Golimumab,0.3,24,1,23,30,87551.99470237081,752.2525548934937,0.004212570297569242,92570.6312393595,0.04189578171076185,Sparse reduced-study candidate
Golimumab,0.3,25,1,24,0.1,289.8687336185599,2.369725238531828,0.004253642062483325,306.0412786125714,0.03990661482974156,Sparse reduced-study candidate
Golimumab,0.3,25,1,24,1,2899.038723984069,23.697173595428467,0.004226564513329701,3063.672370474813,0.039864156315450615,Sparse reduced-study candidate
Golimumab,0.3,25,1,24,3,8669.862214510771,71.09032720327377,0.004223555718374101,9163.133139815724,0.03998546536836346,Sparse reduced-study candidate
Golimumab,0.3,25,1,24,10,28571.10170757315,236.95226311683655,0.004220937049719158,30199.7963065345,0.040440906632707635,Sparse reduced-study candidate
Golimumab,0.3,25,1,24,30,82947.66193017022,710.6852531433105,0.004213213503911175,87700.2396432132,0.041777781260163176,Sparse reduced-study candidate
Golimumab,0.3,26,1,25,0.1,262.7760852843062,2.1485833916813135,0.004256465174738683,277.40955455471214,0.03991699330116781,Sparse reduced-study candidate
Golimumab,0.3,26,1,25,1,2628.8524768416746,21.48578390479088,0.004226959969580508,2778.106545577567,0.039859361580166626,Sparse reduced-study candidate
Golimumab,0.3,26,1,25,3,7864.339064507249,64.45637941360474,0.004223766140502177,8311.72000207496,0.039967739510267455,Sparse reduced-study candidate
Golimumab,0.3,26,1,25,10,25944.57905608291,214.84200954437256,0.0042208801705221205,27423.34483697829,0.04037930236689733,Sparse reduced-study candidate
Golimumab,0.3,26,1,25,30,75550.4045513979,644.3896293640137,0.004214247973816481,79876.05885335378,0.04158951564386849,Sparse reduced-study candidate
Golimumab,0.3,27,1,26,0.1,221.90517778965565,1.8149844836443663,0.004266141976417562,234.2055893471662,0.039939535879249914,Sparse reduced-study candidate
Golimumab,0.3,27,1,26,1,2221.113726525013,18.149835616350174,0.004228265641989242,2347.1435722362917,0.039852962765033285,Sparse reduced-study candidate
Golimumab,0.3,27,1,26,3,6647.786817890393,54.4488251209259,0.004224140564204173,7025.872184737127,0.0399412156650356,Sparse reduced-study candidate
Golimumab,0.3,27,1,26,10,21966.962399361717,181.48727416992188,0.004221384734271089,23218.57485023064,0.04028697970995018,Sparse reduced-study candidate
Golimumab,0.3,27,1,26,30,64262.47866214807,544.369375705719,0.004215830383962455,67937.88801706648,0.04130565202366406,Sparse reduced-study candidate
Golimumab,0.3,28,1,27,0.1,255.317939928617,2.087707445025444,0.004257341091092346,269.52779875570354,0.03992024227650903,Sparse reduced-study candidate
Golimumab,0.3,28,1,27,1,2554.4613495494273,20.877034217119217,0.004227082201755206,2699.4810368765443,0.039858087090070285,Sparse reduced-study candidate
Golimumab,0.3,28,1,27,3,7642.465533268227,62.63018399477005,0.00422382867473648,8077.20747878602,0.039962877225232514,Sparse reduced-study candidate
Golimumab,0.3,28,1,27,10,25220.12067908804,208.75545144081116,0.0042209703717810175,26657.50331696022,0.040362425913068524,Sparse reduced-study candidate
Golimumab,0.3,28,1,27,30,73502.21639929629,626.1387348175049,0.004214534692314643,77709.7750423752,0.04153768951479255,Sparse reduced-study candidate
Golimumab,0.3,29,1,28,0.1,327.14159646924577,2.673970442265272,0.00425048570680016,345.4320565989979,0.03989520249546145,Sparse reduced-study candidate
Golimumab,0.3,29,1,28,1,3270.6241942578517,26.73957645893097,0.0042261191368245885,3456.410322940044,0.039871081725963736,Sparse reduced-study candidate
Golimumab,0.3,29,1,28,3,9776.884557027102,80.21720051765442,0.004223299350034029,10333.230744992876,0.040009989672741664,Sparse reduced-study candidate
Golimumab,0.3,29,1,28,10,32171.347984993296,267.37058758735657,0.0042204048723484535,34005.88437889828,0.040525579905201094,Sparse reduced-study candidate
Golimumab,0.3,29,1,28,30,93015.98537829475,801.8834352493286,0.004211807362392809,98350.68321658063,0.04203656160504661,Sparse reduced-study candidate
Golimumab,0.3,30,1,29,0.1,288.07107594771804,2.355051878839731,0.004253813977176273,304.1414863842487,0.039907241807354485,Sparse reduced-study candidate
Golimumab,0.3,30,1,29,1,2881.1136305602836,23.55044111609459,0.004226588514464731,3044.726927221429,0.03986383058615004,Sparse reduced-study candidate
Golimumab,0.3,30,1,29,3,8616.436077883327,70.6501454114914,0.004223568900313651,9106.663207588837,0.03998428699110103,Sparse reduced-study candidate
Golimumab,0.3,30,1,29,10,28397.076198057963,235.4852020740509,0.004220962934552999,30015.82436388787,0.04043682989892166,Sparse reduced-study candidate
Golimumab,0.3,30,1,29,30,82458.91176135531,706.2865018844604,0.004213281780779192,87183.26218157202,0.04176529142316238,Sparse reduced-study candidate
Golimumab,0.3,31,1,30,0.1,286.40515050355344,2.341453777626157,0.004253974945835337,302.3809148978399,0.039907830362485734,Sparse reduced-study candidate
Golimumab,0.3,31,1,30,1,2864.501767085041,23.414462059736252,0.004226611186754197,3027.1694578496513,0.03986353068310975,Sparse reduced-study candidate
Golimumab,0.3,31,1,30,3,8566.922561563006,70.24222612380981,0.004223581509108015,9054.328746371022,0.039983194540289355,Sparse reduced-study candidate
Golimumab,0.3,31,1,30,10,28235.772652385538,234.12564396858215,0.0042209872792666895,29845.301488164067,0.0404330519541974,Sparse reduced-study candidate
Golimumab,0.3,31,1,30,30,82005.7156113291,702.2101163864136,0.004213345104050093,86703.89449130665,0.04175371704141673,Sparse reduced-study candidate
Golimumab,0.3,32,1,31,0.1,339.6273661703034,2.775889355689287,0.004249575854266706,358.6274005777251,0.039891958246078246,Sparse reduced-study candidate
Golimumab,0.3,32,1,31,1,3395.0667241906626,27.758748829364777,0.0042259893835304065,3587.937028726455,0.03987346816625779,Sparse reduced-study candidate
Golimumab,0.3,32,1,31,3,10147.41336331782,83.27458798885345,0.004223220567568287,10724.873571760238,0.04001823199319486,Sparse reduced-study candidate
Golimumab,0.3,32,1,31,10,33373.956669948115,277.56022810935974,0.004220228631390776,35277.28127215859,0.040554001821668136,Sparse reduced-study candidate
Golimumab,0.3,32,1,31,30,96361.13291216205,832.4310779571533,0.004211340584243991,101889.50508977537,0.042123129199049855,Sparse reduced-study candidate
Golimumab,0.3,33,1,32,0.1,264.08331890446897,2.159253414720297,0.004256316445068182,278.7910400353145,0.039916443019987265,Sparse reduced-study candidate
Golimumab,0.3,33,1,32,1,2641.8909094391506,21.592484414577484,0.004226939026738439,2791.8871510288227,0.03985958622987957,Sparse reduced-study candidate
Golimumab,0.3,33,1,32,3,7903.222616710956,64.77646976709366,0.0042237555045788935,8352.818552158482,0.03996859237835437,Sparse reduced-study candidate
Golimumab,0.3,33,1,32,10,26071.496058102977,215.90884923934937,0.004220864758071711,27557.511929278116,0.04038226198581248,Sparse reduced-study candidate
Golimumab,0.3,33,1,32,30,75908.87314971072,647.5885391235352,0.004214197844744942,80255.20105350029,0.04159859990868689,Sparse reduced-study candidate
Golimumab,0.3,34,1,33,0.1,367.1108406546545,3.0002360232174397,0.004247781508851642,387.67293437397615,0.03988563697241517,Sparse reduced-study candidate
Golimumab,0.3,34,1,33,1,3668.9314919584845,30.002175271511078,0.004225732168438875,3877.3925961165114,0.039878814283491014,Sparse reduced-study candidate
Golimumab,0.3,34,1,33,3,10962.47733710621,90.00458121299744,0.0042230553732770255,11586.387157700136,0.04003641958622576,Sparse reduced-study candidate
Golimumab,0.3,34,1,33,10,36015.105453981065,299.9895393848419,0.0042198441393638715,38069.553622928936,0.04061666201191908,Sparse reduced-study candidate
Golimumab,0.3,34,1,33,30,103676.68072078831,899.6679782867432,0.004212116546850426,109626.53383186729,0.04231434138432059,Sparse reduced-study candidate
Golimumab,0.3,35,1,34,0.1,273.7117482139633,2.2378443740308285,0.004255262172543843,288.96640352925226,0.03991255315299748,Sparse reduced-study candidate
Golimumab,0.3,35,1,34,1,2737.9195836899917,22.378382831811905,0.004226791329550484,2893.381933605608,0.039861266866760954,Sparse reduced-study candidate
Golimumab,0.3,35,1,34,3,8189.566919679135,67.13409125804901,0.004223678192283146,8655.475168244224,0.03997488312117021,Sparse reduced-study candidate
Golimumab,0.3,35,1,34,10,27005.72215710004,223.76659512519836,0.00422074931740527,28545.11200442737,0.04040406966524763,Sparse reduced-study candidate
Golimumab,0.3,35,1,34,30,78544.32253136903,671.1497068405151,0.004213829244837905,83042.68941355847,0.041665510913988034,Sparse reduced-study candidate
Golimumab,0.3,36,1,35,0.1,354.9664376536745,2.901101019233465,0.004248541782477209,374.83826367315316,0.03988830421961548,Sparse reduced-study candidate
Golimumab,0.3,36,1,35,1,3547.925818011274,29.010844230651855,0.004225841517090927,3749.4981326833818,0.03987643723360599,Sparse reduced-study candidate
Golimumab,0.3,36,1,35,3,10602.408231663047,87.03071773052216,0.0042231269727876245,11205.797403980587,0.04002837680048353,Sparse reduced-study candidate
Golimumab,0.3,36,1,35,10,34849.0552300969,290.0784730911255,0.004220013588759483,36836.77426397048,0.04058895761991619,Sparse reduced-study candidate
Golimumab,0.3,36,1,35,30,100452.12751953414,869.9580430984497,0.0042107697744492405,106217.53974837966,0.04222936079097593,Sparse reduced-study candidate
Golimumab,0.3,37,1,36,0.1,222.35996119897507,1.8186965491622686,0.004266079881483434,234.68613996863002,0.0399392723390614,Sparse reduced-study candidate
Golimumab,0.3,37,1,36,1,2225.651769929878,18.186956271529198,0.004228256897130654,2351.93984666617,0.03985303311092977,Sparse reduced-study candidate
Golimumab,0.3,37,1,36,3,6661.333063019721,54.56018149852753,0.004224135862610042,7040.189978173799,0.039941508769518616,Sparse reduced-study candidate
Golimumab,0.3,37,1,36,10,22011.325284895433,181.85842037200928,0.0042213787932029265,23265.470455289098,0.04028800396030386,Sparse reduced-study candidate
Golimumab,0.3,37,1,36,30,64388.947948063294,545.4824209213257,0.004215812629322878,68071.63450465303,0.041308808257437206,Sparse reduced-study candidate
Golimumab,0.3,38,1,37,0.1,337.3144866313617,2.7570096775889397,0.004249739645376108,356.18307441266677,0.03989254255047654,Sparse reduced-study candidate
Golimumab,0.3,38,1,37,1,3372.016250149594,27.569957077503204,0.004226012921282059,3563.5743327927034,0.03987302389348928,Sparse reduced-study candidate
Golimumab,0.3,38,1,37,3,10078.788100386662,82.70823955535889,0.004223234972524588,10652.337714437394,0.04001670478164327,Sparse reduced-study candidate
Golimumab,0.3,38,1,37,10,33151.31469546455,275.6726861000061,0.004220261207284256,35041.903173995976,0.04054873498512251,Sparse reduced-study candidate
Golimumab,0.3,38,1,37,30,95742.50975616368,826.7724752426147,0.004211426931329432,101235.05506754019,0.042107099489264235,Sparse reduced-study candidate
Golimumab,0.3,39,1,38,0.1,261.7754180670489,2.140415506437421,0.004256579891906399,276.3520497478652,0.039917418022049934,Sparse reduced-study candidate
Golimumab,0.3,39,1,38,1,2618.8716818197026,21.40410616993904,0.004226975807221028,2767.5576530602007,0.039859188764642936,Sparse reduced-study candidate
Golimumab,0.3,39,1,38,3,7834.573069877686,64.21135514974594,0.004223774345960916,8280.258378042385,0.03996708721175394,Sparse reduced-study candidate
Golimumab,0.3,39,1,38,10,25847.412989302506,214.02536630630493,0.004220892333371074,27320.62800071456,0.04037703778532234,Sparse reduced-study candidate
Golimumab,0.3,39,1,38,30,75275.89519798073,641.9408798217773,0.004214286423753887,79585.7187582998,0.04158256203429255,Sparse reduced-study candidate
Golimumab,0.3,40,1,39,0.1,202.8371945976451,1.659349026158452,0.004268977508164849,214.05745323971706,0.039951667644118664,Sparse reduced-study candidate
Golimumab,0.3,40,1,39,1,2030.8254235300296,16.59349724650383,0.004228663604065305,2146.0277244266463,0.039850147932569094,Sparse reduced-study candidate
Golimumab,0.3,40,1,39,3,6079.646833208455,49.77992624044418,0.004224348460416761,6425.3749268878355,0.03992896442257182,Sparse reduced-study candidate
Golimumab,0.3,40,1,39,10,20104.90353586801,165.925794839859,0.00422163087987174,21250.227215485513,0.04024405076642028,Sparse reduced-study candidate
Golimumab,0.3,40,1,39,30,58942.24243175936,497.7019786834717,0.004216578678661864,62311.681442014524,0.04117343023332399,Sparse reduced-study candidate
Golimumab,0.3,41,1,40,0.1,370.4096382416314,3.027164563536644,0.004247583066924018,391.15923850654565,0.03988494577146892,Sparse reduced-study candidate
Golimumab,0.3,41,1,40,1,3701.7978050371316,30.27145564556122,0.00422570334362499,3912.1300109479016,0.03987946456836302,Sparse reduced-study candidate
Golimumab,0.3,41,1,40,3,11060.258712747345,90.81238210201263,0.004223036491736268,11689.741346811346,0.040038606209447804,Sparse reduced-study candidate
Golimumab,0.3,41,1,40,10,36331.56478654162,302.68170833587646,0.004219798155032142,38404.12536204911,0.04062419041903215,Sparse reduced-study candidate
Golimumab,0.3,41,1,40,30,104550.39195515517,907.737922668457,0.00421202031436529,110550.87170990588,0.04233715602925822,Sparse reduced-study candidate
Golimumab,0.3,42,1,41,0.1,395.6881490197044,3.233517799526453,0.004246168721136586,417.87466783032954,0.039880053628434504,Sparse reduced-study candidate
Golimumab,0.3,42,1,41,1,3953.613758693971,32.33494833111763,0.004225497936496205,4178.28218215726,0.0398844870607415,Sparse reduced-study candidate
Golimumab,0.3,42,1,41,3,11809.196709091704,97.00257182121277,0.004222895407339878,12481.366104966382,0.04005538501848796,Sparse reduced-study candidate
Golimumab,0.3,42,1,41,10,38752.61995403324,323.31165075302124,0.004219448147288045,40963.78265500236,0.04068194654626881,Sparse reduced-study candidate
Golimumab,0.3,42,1,41,30,111215.03121172349,969.5748567581177,0.004211285817800174,117601.97602610363,0.04251169425760014,Sparse reduced-study candidate
Golimumab,0.3,43,1,42,0.1,178.93298275002914,1.4642402529716492,0.0042733221902623705,188.7996888508551,0.03997043716959227,Sparse reduced-study candidate
Golimumab,0.3,43,1,42,1,1792.217601708303,14.642427116632462,0.00422927286038447,1893.84349528039,0.03984704184721664,Sparse reduced-study candidate
Golimumab,0.3,43,1,42,3,5366.894892363019,43.92684996128082,0.004224653039595664,5672.033493041025,0.039913759906973226,Sparse reduced-study candidate
