Molecule,Variability_CV,Replicate,Design,N_per_group,Total_animals,Fold_error,Within_2fold,Dose_mg_kg,Endpoint,Study_value,Reference_value
Golimumab,0.3,863,5 dose groups,6,30,0.9098898411406531,TRUE,1,Cmax,23.608945682644844,25.94703733921051
Golimumab,0.3,863,5 dose groups,6,30,0.9016405960304025,TRUE,1,Terminal clearance,0.05227153254336706,0.05797380106164221
Golimumab,0.3,863,5 dose groups,6,30,0.8997555942320219,TRUE,3,AUC0-28d,6099.097296864702,6778.6155884593645
Golimumab,0.3,863,5 dose groups,6,30,0.872205682218673,TRUE,3,Cmax,67.891775816679,77.83918082714081
Golimumab,0.3,863,5 dose groups,6,30,1.0102378442033586,TRUE,3,Terminal clearance,0.05879387754930458,0.058198054929992804
Golimumab,0.3,863,5 dose groups,6,30,1.0023640550839694,TRUE,10,AUC0-28d,22324.89352900816,22272.240725090618
Golimumab,0.3,863,5 dose groups,6,30,0.8625046465796579,TRUE,10,Cmax,223.7673357129097,259.43899154663086
Golimumab,0.3,863,5 dose groups,6,30,0.8852909493058627,TRUE,10,Terminal clearance,0.05226555407585767,0.05903771423037585
Golimumab,0.3,863,5 dose groups,6,30,0.7169006614539294,TRUE,30,AUC0-28d,46013.132619654345,64183.414932741434
Golimumab,0.3,863,5 dose groups,6,30,0.8723392478846101,TRUE,30,Cmax,678.7194073200226,778.0452489852905
Golimumab,0.3,863,5 dose groups,6,30,1.2301179981915285,TRUE,30,Terminal clearance,0.0755924466479567,0.06145137845238405
Golimumab,0.3,864,5 dose groups,6,30,0.7406032683284383,TRUE,0.1,AUC0-28d,167.96392048456772,226.79338272928078
Golimumab,0.3,864,5 dose groups,6,30,0.9156454849001349,TRUE,0.1,Cmax,2.3758452851325274,2.594721782952547
Golimumab,0.3,864,5 dose groups,6,30,1.2717607015574128,TRUE,0.1,Terminal clearance,0.07382829614587999,0.0580520345183406
Golimumab,0.3,864,5 dose groups,6,30,0.8796138660024349,TRUE,1,AUC0-28d,1995.434823073203,2268.5349790378127
Golimumab,0.3,864,5 dose groups,6,30,0.8782408342226237,TRUE,1,Cmax,22.787747718393803,25.94703733921051
Golimumab,0.3,864,5 dose groups,6,30,1.0908425922474403,TRUE,1,Terminal clearance,0.06324029143251919,0.05797380106164221
Golimumab,0.3,864,5 dose groups,6,30,0.8930005524810937,TRUE,3,AUC0-28d,6053.307465551166,6778.6155884593645
Golimumab,0.3,864,5 dose groups,6,30,0.925874251177183,TRUE,3,Cmax,72.06929326057434,77.83918082714081
Golimumab,0.3,864,5 dose groups,6,30,1.0433393524830636,TRUE,3,Terminal clearance,0.06072032094643246,0.058198054929992804
Golimumab,0.3,864,5 dose groups,6,30,0.8586915307576235,TRUE,10,AUC0-28d,19124.984481630345,22272.240725090618
Golimumab,0.3,864,5 dose groups,6,30,0.9063805062830488,TRUE,10,Cmax,235.15044450759888,259.43899154663086
Golimumab,0.3,864,5 dose groups,6,30,1.112030478139286,TRUE,10,Terminal clearance,0.06565173758385538,0.05903771423037585
Golimumab,0.3,864,5 dose groups,6,30,0.8527374874285726,TRUE,30,AUC0-28d,54731.60398433146,64183.414932741434
Golimumab,0.3,864,5 dose groups,6,30,0.8814118878702348,TRUE,30,Cmax,685.7783317565918,778.0452489852905
Golimumab,0.3,864,5 dose groups,6,30,1.038087541950801,TRUE,30,Terminal clearance,0.06379191040712379,0.06145137845238405
Golimumab,0.3,865,5 dose groups,6,30,1.0071811764221412,TRUE,0.1,AUC0-28d,228.42202602203395,226.79338272928078
Golimumab,0.3,865,5 dose groups,6,30,0.8873443577856668,TRUE,0.1,Cmax,2.3024117341265082,2.594721782952547
Golimumab,0.3,865,5 dose groups,6,30,0.8798312805357019,TRUE,0.1,Terminal clearance,0.05107599586797438,0.0580520345183406
Golimumab,0.3,865,5 dose groups,6,30,1.0384410599525373,TRUE,1,AUC0-28d,2355.739868171433,2268.5349790378127
Golimumab,0.3,865,5 dose groups,6,30,0.9325938929160118,TRUE,1,Cmax,24.198048561811447,25.94703733921051
Golimumab,0.3,865,5 dose groups,6,30,0.89579282700367735,TRUE,1,Terminal clearance,0.05193251514515727,0.05797380106164221
Golimumab,0.3,865,5 dose groups,6,30,0.92298270315408,TRUE,3,AUC0-28d,6256.544939478609,6778.6155884593645
Golimumab,0.3,865,5 dose groups,6,30,0.972944469043871,TRUE,3,Cmax,75.73320046067238,77.83918082714081
Golimumab,0.3,865,5 dose groups,6,30,1.1504298341884882,TRUE,3,Terminal clearance,0.06695277868320415,0.058198054929992804
Golimumab,0.3,865,5 dose groups,6,30,1.0104527993381298,TRUE,10,AUC0-28d,22505.047988200513,22272.240725090618
Golimumab,0.3,865,5 dose groups,6,30,1.0024986479544482,TRUE,10,Cmax,260.08723825216293,259.43899154663086
Golimumab,0.3,865,5 dose groups,6,30,0.9993974532238364,TRUE,10,Terminal clearance,0.05900214124599427,0.05903771423037585
Golimumab,0.3,865,5 dose groups,6,30,0.9687880811858163,TRUE,30,AUC0-28d,62180.12739664364,64183.414932741434
Golimumab,0.3,865,5 dose groups,6,30,0.9065361900346646,TRUE,30,Cmax,705.3261756896973,778.0452489852905
Golimumab,0.3,865,5 dose groups,6,30,0.9414604703211708,TRUE,30,Terminal clearance,0.057854043659665746,0.06145137845238405
Golimumab,0.3,866,5 dose groups,6,30,0.6569251719336482,TRUE,0.1,AUC0-28d,148.98628194284646,226.79338272928078
Golimumab,0.3,866,5 dose groups,6,30,0.7286344704619385,TRUE,0.1,Cmax,1.890603732317686,2.594721782952547
Golimumab,0.3,866,5 dose groups,6,30,1.2104651591952122,TRUE,0.1,Terminal clearance,0.07026996520484911,0.0580520345183406
Golimumab,0.3,866,5 dose groups,6,30,1.004558492946402,TRUE,1,AUC0-28d,2278.876079738423,2268.5349790378127
Golimumab,0.3,866,5 dose groups,6,30,0.9693066427370913,TRUE,1,Cmax,25.15063565224409,25.94703733921051
Golimumab,0.3,866,5 dose groups,6,30,1.0585652709340303,TRUE,1,Terminal clearance,0.06136905242789286,0.05797380106164221
Golimumab,0.3,866,5 dose groups,6,30,0.9868399892360747,TRUE,3,AUC0-28d,6689.408934350728,6778.6155884593645
Golimumab,0.3,866,5 dose groups,6,30,0.9983929778496042,TRUE,3,Cmax,77.71409153938293,77.83918082714081
Golimumab,0.3,866,5 dose groups,6,30,1.070075496951241,TRUE,3,Terminal clearance,0.06227631255080767,0.058198054929992804
Golimumab,0.3,866,5 dose groups,6,30,0.8779677214686121,TRUE,10,AUC0-28d,19554.30844140824,22272.240725090618
Golimumab,0.3,866,5 dose groups,6,30,0.9984481342920106,TRUE,10,Cmax,259.0363770723343,259.43899154663086
Golimumab,0.3,866,5 dose groups,6,30,1.169065600780951,TRUE,10,Terminal clearance,0.06901896085546844,0.05903771423037585
Golimumab,0.3,866,5 dose groups,6,30,0.9358229549558515,TRUE,30,AUC0-28d,60064.31302151562,64183.414932741434
Golimumab,0.3,866,5 dose groups,6,30,0.9468044927827876,TRUE,30,Cmax,736.6567373275757,778.0452489852905
Golimumab,0.3,866,5 dose groups,6,30,1.056753548843837,TRUE,30,Terminal clearance,0.06493896226090254,0.06145137845238405
Golimumab,0.3,867,5 dose groups,6,30,0.6724510310050321,TRUE,0.1,AUC0-28d,152.5074440414237,226.79338272928078
Golimumab,0.3,867,5 dose groups,6,30,0.7848604587415215,TRUE,0.1,Cmax,2.036494528874755,2.594721782952547
Golimumab,0.3,867,5 dose groups,6,30,1.2308872540013132,TRUE,0.1,Terminal clearance,0.07145550935746971,0.0580520345183406
Golimumab,0.3,867,5 dose groups,6,30,1.0781177655229657,TRUE,1,AUC0-28d,2445.7478626109346,2268.5349790378127
Golimumab,0.3,867,5 dose groups,6,30,0.9446886283749816,TRUE,1,Cmax,24.511871114373207,25.94703733921051
Golimumab,0.3,867,5 dose groups,6,30,0.9485445623219501,TRUE,1,Terminal clearance,0.05499073375415522,0.05797380106164221
Golimumab,0.3,867,5 dose groups,6,30,0.976443311237007,TRUE,3,AUC0-28d,6618.933850798055,6778.6155884593645
Golimumab,0.3,867,5 dose groups,6,30,0.7721491896834025,TRUE,3,Cmax,60.103460401296616,77.83918082714081
Golimumab,0.3,867,5 dose groups,6,30,0.7719673885535576,TRUE,3,Terminal clearance,0.04492700048320304,0.058198054929992804
Golimumab,0.3,867,5 dose groups,6,30,0.9387541398836329,TRUE,10,AUC0-28d,20908.158185163662,22272.240725090618
Golimumab,0.3,867,5 dose groups,6,30,0.8352508831373154,TRUE,10,Cmax,216.69664680957794,259.43899154663086
Golimumab,0.3,867,5 dose groups,6,30,0.905491361717736,TRUE,10,Terminal clearance,0.05345814025116559,0.05903771423037585
Golimumab,0.3,867,5 dose groups,6,30,1.0650946016439011,TRUE,30,AUC0-28d,68361.40875993346,64183.414932741434
Golimumab,0.3,867,5 dose groups,6,30,0.8994528427969433,TRUE,30,Cmax,699.8150110244751,778.0452489852905
Golimumab,0.3,867,5 dose groups,6,30,0.9175085774333063,TRUE,30,Terminal clearance,0.056382166825162616,0.06145137845238405
Golimumab,0.3,868,5 dose groups,6,30,0.8068264737795221,TRUE,0.1,AUC0-28d,182.98290526399518,226.79338272928078
Golimumab,0.3,868,5 dose groups,6,30,0.732296513002065,TRUE,0.1,Cmax,1.900105713866651,2.594721782952547
Golimumab,0.3,868,5 dose groups,6,30,0.9431851533979027,TRUE,0.1,Terminal clearance,0.05475381708224142,0.0580520345183406
Golimumab,0.3,868,5 dose groups,6,30,0.7863618143184156,TRUE,1,AUC0-28d,1783.8892819609632,2268.5349790378127
Golimumab,0.3,868,5 dose groups,6,30,0.8331976498042069,TRUE,1,Cmax,21.619010530412197,25.94703733921051
Golimumab,0.3,868,5 dose groups,6,30,1.1899972985111553,TRUE,1,Terminal clearance,0.06898866664777738,0.05797380106164221
Golimumab,0.3,868,5 dose groups,6,30,0.9089920106198356,TRUE,3,AUC0-28d,6161.707412972638,6778.6155884593645
Golimumab,0.3,868,5 dose groups,6,30,0.8430171895432719,TRUE,3,Cmax,65.61976745724678,77.83918082714081
Golimumab,0.3,868,5 dose groups,6,30,0.9473628105665599,TRUE,3,Terminal clearance,0.05513467288798502,0.058198054929992804
Golimumab,0.3,868,5 dose groups,6,30,1.1149671988789926,TRUE,10,AUC0-28d,24832.817854012912,22272.240725090618
Golimumab,0.3,868,5 dose groups,6,30,0.9759352892849069,TRUE,10,Cmax,253.1956672668457,259.43899154663086
Golimumab,0.3,868,5 dose groups,6,30,0.874063814440163,TRUE,10,Terminal clearance,0.05160272969603061,0.05903771423037585
Golimumab,0.3,868,5 dose groups,6,30,0.9927164033760105,TRUE,30,AUC0-28d,63715.9288284212,64183.414932741434
Golimumab,0.3,868,5 dose groups,6,30,0.8167452758711785,TRUE,30,Cmax,635.4647815227509,778.0452489852905
Golimumab,0.3,868,5 dose groups,6,30,0.8640119627041877,TRUE,30,Terminal clearance,0.05309472610752217,0.06145137845238405
Golimumab,0.3,869,5 dose groups,6,30,0.9037467200230186,TRUE,0.1,AUC0-28d,204.9637757645126,226.79338272928078
Golimumab,0.3,869,5 dose groups,6,30,0.8785876409108443,TRUE,0.1,Cmax,2.279690490104258,2.594721782952547
Golimumab,0.3,869,5 dose groups,6,30,1.0233853094510128,TRUE,0.1,Terminal clearance,0.05940959930981287,0.0580520345183406
Golimumab,0.3,869,5 dose groups,6,30,0.9635943004883427,TRUE,1,AUC0-28d,2185.9473762592784,2268.5349790378127
Golimumab,0.3,869,5 dose groups,6,30,0.9855595281208116,TRUE,1,Cmax,25.57234987616539,25.94703733921051
Golimumab,0.3,869,5 dose groups,6,30,1.0373477164714617,TRUE,1,Terminal clearance,0.06013899014646536,0.05797380106164221
Golimumab,0.3,869,5 dose groups,6,30,0.7536903000421493,TRUE,3,AUC0-28d,5108.976816736329,6778.6155884593645
Golimumab,0.3,869,5 dose groups,6,30,0.7789913048205879,TRUE,3,Cmax,60.636045038700104,77.83918082714081
Golimumab,0.3,869,5 dose groups,6,30,1.1144211531434753,TRUE,3,Terminal clearance,0.0648571434857899,0.058198054929992804
Golimumab,0.3,869,5 dose groups,6,30,0.9951148141242024,TRUE,10,AUC0-28d,22163.43668927804,22272.240725090618
Golimumab,0.3,869,5 dose groups,6,30,0.907306887230441,TRUE,10,Cmax,235.39078384637833,259.43899154663086
Golimumab,0.3,869,5 dose groups,6,30,1.0146630318605536,TRUE,10,Terminal clearance,0.059903386115110105,0.05903771423037585
Golimumab,0.3,869,5 dose groups,6,30,1.1052518038487356,TRUE,30,AUC0-28d,70938.83513158435,64183.414932741434
Golimumab,0.3,869,5 dose groups,6,30,0.9589959214714486,TRUE,30,Cmax,746.1422204971313,778.0452489852905
Golimumab,0.3,869,5 dose groups,6,30,0.8912817978282177,TRUE,30,Terminal clearance,0.05477049506606305,0.06145137845238405
Golimumab,0.3,870,5 dose groups,6,30,0.908895331907541,TRUE,0.1,AUC0-28d,206.13144687016364,226.79338272928078
Golimumab,0.3,870,5 dose groups,6,30,0.8505599284552713,TRUE,0.1,Cmax,2.2069663740694523,2.594721782952547
Golimumab,0.3,870,5 dose groups,6,30,0.9890908778738239,TRUE,0.1,Terminal clearance,0.057418737784107034,0.0580520345183406
Golimumab,0.3,870,5 dose groups,6,30,0.9368510576094078,TRUE,1,AUC0-28d,2125.2793943355105,2268.5349790378127
Golimumab,0.3,870,5 dose groups,6,30,1.015121883018903,TRUE,1,Cmax,26.33940540254116,25.94703733921051
Golimumab,0.3,870,5 dose groups,6,30,1.1342252109481394,TRUE,1,Terminal clearance,0.06575534673860661,0.05797380106164221
Golimumab,0.3,870,5 dose groups,6,30,1.2247608421238754,TRUE,3,AUC0-28d,8302.18293655552,6778.6155884593645
Golimumab,0.3,870,5 dose groups,6,30,1.0571790028483647,TRUE,3,Cmax,82.28994756937027,77.83918082714081
Golimumab,0.3,870,5 dose groups,6,30,0.8961717304784245,TRUE,3,Terminal clearance,0.052155451597090056,0.058198054929992804
Golimumab,0.3,870,5 dose groups,6,30,1.1255746533817539,TRUE,10,AUC0-28d,25069.069634178857,22272.240725090618
Golimumab,0.3,870,5 dose groups,6,30,1.0182909765146126,TRUE,10,Cmax,264.1843840479851,259.43899154663086
Golimumab,0.3,870,5 dose groups,6,30,0.9213206438658986,TRUE,10,Terminal clearance,0.0543926648871008,0.05903771423037585
Golimumab,0.3,870,5 dose groups,6,30,0.9592470275809006,TRUE,30,AUC0-28d,61567.749994223814,64183.414932741434
Golimumab,0.3,870,5 dose groups,6,30,0.9592675664820501,TRUE,30,Cmax,746.3535726070404,778.0452489852905
Golimumab,0.3,870,5 dose groups,6,30,1.060312792863305,TRUE,30,Terminal clearance,0.06515768271214725,0.06145137845238405
Golimumab,0.3,871,5 dose groups,6,30,0.9256026914519505,TRUE,0.1,AUC0-28d,209.9205654577146,226.79338272928078
Golimumab,0.3,871,5 dose groups,6,30,0.8319829323209794,TRUE,0.1,Cmax,2.15876423753798,2.594721782952547
Golimumab,0.3,871,5 dose groups,6,30,0.9743525683652391,TRUE,0.1,Terminal clearance,0.05656314893177268,0.0580520345183406
Golimumab,0.3,871,5 dose groups,6,30,1.0722189725709121,TRUE,1,AUC0-28d,2432.3662444650995,2268.5349790378127
Golimumab,0.3,871,5 dose groups,6,30,1.0068211249312429,TRUE,1,Cmax,26.12402532249689,25.94703733921051
Golimumab,0.3,871,5 dose groups,6,30,1.0527377566292062,TRUE,1,Terminal clearance,0.061031209272901114,0.05797380106164221
Golimumab,0.3,871,5 dose groups,6,30,0.8805024530050509,TRUE,3,AUC0-28d,5968.587653616747,6778.6155884593645
Golimumab,0.3,871,5 dose groups,6,30,0.9136749935247035,TRUE,3,Cmax,71.1197130382061,77.83918082714081
Golimumab,0.3,871,5 dose groups,6,30,1.0658727123151703,TRUE,3,Terminal clearance,0.0620317186596987,0.058198054929992804
Golimumab,0.3,871,5 dose groups,6,30,1.0998662089537048,TRUE,10,AUC0-28d,24496.48497120973,22272.240725090618
Golimumab,0.3,871,5 dose groups,6,30,1.0864898370285416,TRUE,10,Cmax,281.87782764434814,259.43899154663086
Golimumab,0.3,871,5 dose groups,6,30,1.0176636724381285,TRUE,10,Terminal clearance,0.06008053707603705,0.05903771423037585
Golimumab,0.3,871,5 dose groups,6,30,1.129777005220416,TRUE,30,AUC0-28d,72512.94630753194,64183.414932741434
Golimumab,0.3,871,5 dose groups,6,30,1.0170362077618016,TRUE,30,Cmax,791.3001894950867,778.0452489852905
Golimumab,0.3,871,5 dose groups,6,30,0.9053720609608938,TRUE,30,Terminal clearance,0.05563636115832281,0.06145137845238405
Golimumab,0.3,872,5 dose groups,6,30,0.9985329059437006,TRUE,0.1,AUC0-28d,226.4606555054706,226.79338272928078
Golimumab,0.3,872,5 dose groups,6,30,0.8904081453627744,TRUE,0.1,Cmax,2.3103614104911685,2.594721782952547
Golimumab,0.3,872,5 dose groups,6,30,0.9005848956770829,TRUE,0.1,Terminal clearance,0.05228078545054218,0.0580520345183406
Golimumab,0.3,872,5 dose groups,6,30,1.0046147551788138,TRUE,1,AUC0-28d,2279.003712580648,2268.5349790378127
Golimumab,0.3,872,5 dose groups,6,30,0.8194280938888385,TRUE,1,Cmax,21.26173134893179,25.94703733921051
Golimumab,0.3,872,5 dose groups,6,30,0.8233919491287256,TRUE,1,Terminal clearance,0.04773516105454656,0.05797380106164221
Golimumab,0.3,872,5 dose groups,6,30,0.9462059384409464,TRUE,3,AUC0-28d,6413.966324208621,6778.6155884593645
Golimumab,0.3,872,5 dose groups,6,30,0.8485852266755799,TRUE,3,Cmax,66.05317890644073,77.83918082714081
Golimumab,0.3,872,5 dose groups,6,30,0.9863070462274016,TRUE,3,Terminal clearance,0.05740115165418127,0.058198054929992804
Golimumab,0.3,872,5 dose groups,6,30,0.9496839477942047,TRUE,10,AUC0-28d,21151.58949802692,22272.240725090618
Golimumab,0.3,872,5 dose groups,6,30,1.0711252235412612,TRUE,10,Cmax,277.89164781570435,259.43899154663086
Golimumab,0.3,872,5 dose groups,6,30,1.1339374476140391,TRUE,10,Terminal clearance,0.06694507498735942,0.05903771423037585
Golimumab,0.3,872,5 dose groups,6,30,0.8850212772223287,TRUE,30,AUC0-28d,56803.68786026551,64183.414932741434
Golimumab,0.3,872,5 dose groups,6,30,0.9814596055848357,TRUE,30,Cmax,763.6199831962585,778.0452489852905
Golimumab,0.3,872,5 dose groups,6,30,1.1568998609971304,TRUE,30,Terminal clearance,0.07109309118964516,0.06145137845238405
Golimumab,0.3,873,5 dose groups,6,30,0.8648592308317371,TRUE,0.1,AUC0-28d,196.14435054497355,226.79338272928078
Golimumab,0.3,873,5 dose groups,6,30,0.8099127072329672,TRUE,0.1,Cmax,2.101498143747449,2.594721782952547
Golimumab,0.3,873,5 dose groups,6,30,0.993690006920815,TRUE,0.1,Terminal clearance,0.057685726582297266,0.0580520345183406
Golimumab,0.3,873,5 dose groups,6,30,0.9790124735300995,TRUE,1,AUC0-28d,2220.9240411173614,2268.5349790378127
Golimumab,0.3,873,5 dose groups,6,30,0.9579378547182807,TRUE,1,Cmax,24.855649285018444,25.94703733921051
Golimumab,0.3,873,5 dose groups,6,30,1.0228524376900798,TRUE,1,Terminal clearance,0.05929864373806047,0.05797380106164221
Golimumab,0.3,873,5 dose groups,6,30,0.9572759772875927,TRUE,3,AUC0-28d,6489.005862099349,6778.6155884593645
Golimumab,0.3,873,5 dose groups,6,30,0.9529998474261246,TRUE,3,Cmax,74.18072745203972,77.83918082714081
Golimumab,0.3,873,5 dose groups,6,30,1.016998110476506,TRUE,3,Terminal clearance,0.05918731189721058,0.058198054929992804
Golimumab,0.3,873,5 dose groups,6,30,0.8257300655049438,TRUE,10,AUC0-28d,18390.858792870953,22272.240725090618
Golimumab,0.3,873,5 dose groups,6,30,0.8798673984483985,TRUE,10,Cmax,228.27191054821014,259.43899154663086
Golimumab,0.3,873,5 dose groups,6,30,1.1374032870596444,TRUE,10,Terminal clearance,0.06714969022611744,0.05903771423037585
Golimumab,0.3,873,5 dose groups,6,30,0.7073967894809049,TRUE,30,AUC0-28d,45403.14166134206,64183.414932741434
Golimumab,0.3,873,5 dose groups,6,30,0.7534893272369142,TRUE,30,Cmax,586.248791217804,778.0452489852905
Golimumab,0.3,873,5 dose groups,6,30,1.0982373927507165,TRUE,30,Terminal clearance,0.06748820165248381,0.06145137845238405
Golimumab,0.3,874,5 dose groups,6,30,0.8606012543980108,TRUE,0.1,AUC0-28d,195.1786696659872,226.79338272928078
Golimumab,0.3,874,5 dose groups,6,30,0.8971102592035574,TRUE,0.1,Cmax,2.327751531265676,2.594721782952547
Golimumab,0.3,874,5 dose groups,6,30,1.1333150155210499,TRUE,0.1,Terminal clearance,0.0657912424011817,0.0580520345183406
Golimumab,0.3,874,5 dose groups,6,30,0.9135509882757327,TRUE,1,AUC0-28d,2072.4223720380623,2268.5349790378127
Golimumab,0.3,874,5 dose groups,6,30,0.8760975211744122,TRUE,1,Cmax,22.732135094702244,25.94703733921051
Golimumab,0.3,874,5 dose groups,6,30,0.9852999305726778,TRUE,1,Terminal clearance,0.05712158216107031,0.05797380106164221
Golimumab,0.3,874,5 dose groups,6,30,0.6929593049722005,TRUE,3,AUC0-28d,4697.304746852525,6778.6155884593645
Golimumab,0.3,874,5 dose groups,6,30,0.7943591696229052,TRUE,3,Cmax,61.83226704597473,77.83918082714081
Golimumab,0.3,874,5 dose groups,6,30,1.1817745576282235,TRUE,3,Terminal clearance,0.0687769806197153,0.058198054929992804
Golimumab,0.3,874,5 dose groups,6,30,0.8667441712531158,TRUE,10,AUC0-28d,19304.334829218562,22272.240725090618
Golimumab,0.3,874,5 dose groups,6,30,0.9496006411246078,TRUE,10,Cmax,246.36343270540237,259.43899154663086
Golimumab,0.3,874,5 dose groups,6,30,1.087481100882762,TRUE,10,Terminal clearance,0.06420239846485104,0.05903771423037585
Golimumab,0.3,874,5 dose groups,6,30,1.0685526547446704,TRUE,30,AUC0-28d,68583.35841695959,64183.414932741434
Golimumab,0.3,874,5 dose groups,6,30,0.9411792906712082,TRUE,30,Cmax,732.2800755500793,778.0452489852905
Golimumab,0.3,874,5 dose groups,6,30,0.8992442559788795,TRUE,30,Terminal clearance,0.05525979909529064,0.06145137845238405
Golimumab,0.3,875,5 dose groups,6,30,0.9862199396864657,TRUE,0.1,AUC0-28d,223.66815623656083,226.79338272928078
Golimumab,0.3,875,5 dose groups,6,30,1.0072952989225328,TRUE,0.1,Cmax,2.613651053979993,2.594721782952547
Golimumab,0.3,875,5 dose groups,6,30,1.0710878161800352,TRUE,0.1,Terminal clearance,0.062178826877057454,0.0580520345183406
Golimumab,0.3,875,5 dose groups,6,30,0.7841446431186254,TRUE,1,AUC0-28d,1778.859551539724,2268.5349790378127
